SKU_ID,ProductID,CPU,GPU,VRAM,RAM,StorageType,StorageCapacity,ScreenSize,Weight,Price,Stock
ACE-KCNEE,17,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,8,SSD,512,15.6,2.43,80608,48
ACE-P5EHT,540,AMD Quad-Core Ryzen 5,Radeon Vega 8 Mobile,0,8,SSD,512,15.6,1.83,34250,6
82SB00V5IN,1500,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.13,64990,26
82KBA033IH,190,Intel Core i3 (11th Gen),Integrated,0,8,SSD,512,15.6,1.66,32990,29
APP-OI6BW,1514,Apple M2 Processor,M2,0,8,SSD,512,15.3,1.27,149900,2
ACE-MLBNP,32,AMD Dual-Core Ryzen 3 Processor,Radeon,0,8,SSD,512,14.0,1.47,25990,20
ACE-DVQ2A,1515,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.3,91499,13
ASU-Y8HA9,1516,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,14.0,1.59,34990,24
ASU-NHH6W,1517,Intel Core i7 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,SSD,512,15.6,2.29,104990,26
67G60PA,1518,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.53,54990,12
APP-UP9AW,1519,Apple M2 Processor,M2,0,8,SSD,512,15.3,1.33,154900,31
D560367WIN9S,1520,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.31,78999,37
APP-RJY6L,1521,Apple M2 Processor,M2,0,8,SSD,512,15.3,1.28,149890,21
APP-VL8LJ,1522,Apple M2 Processor,M2,0,8,SSD,256,15.3,1.24,133254,35
APP-TWL68,1523,Apple M2 Processor,M2,0,8,SSD,256,15.3,1.26,134900,14
APP-5C7AC,1524,Apple M2 Processor,M2,0,8,SSD,256,15.3,1.28,131521,45
552X1PA,1525,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,16.1,3.14,79990,44
D560531WIN9S,53,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.44,63499,7
82K201RRIN,43,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.73,69490,10
D560646WIN9B,34,Intel Core i3 (11th Gen),Integrated,0,8,HDD,1024,15.6,1.74,39999,34
82K200X6IN,43,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.62,61739,13
7P703PA-V2,228,3.4 Ghz Processor,Iris Xe,0,8,SSD,512,15.6,1.84,53490,17
3D4T7PA,490,Intel Core i3 (10th Gen),UHD,0,4,SSD,512,15.6,1.94,34400,28
ASU-CEILW,1526,Intel Core i3 (10th Gen) Processor,Integrated,0,8,SSD,512,15.6,1.72,32190,28
82KDA011IH,190,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.8,35790,33
ACE-X4PIT,221,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,15.6,1.84,81980,26
D552281WIN9BE,14,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,14.0,1.63,53990,7
ASU-65GSB,1527,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.08,63990,11
7G761PA,1528,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.94,74400,31
IN3520KTMFJS01ORS1,69,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.69,36890,39
ASU-RA0S4,1529,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,1024,15.6,2.17,91500,28
91R02PA,1530,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,15.6,1.68,37990,49
82JK007WIN,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.41,85999,5
IN3520RVTGV001ORB1,69,Intel Core i3 (11th Gen),Integrated,0,8,SSD,512,15.6,1.6,35990,24
ASU-2RG9U,1532,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.7,33800,3
7Z1H8PA,1533,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.81,56490,6
ACE-ZIHXB,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",4,16,SSD,512,15.6,2.65,56990,43
BOHRM-WDQ9CHNE,1534,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,256,15.6,1.66,39990,14
82FG013WIN,141,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.6,1.73,61290,6
ACE-H7QBL,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",4,16,SSD,512,15.6,2.08,56990,43
ACE-P3MHP,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",4,8,SSD,512,15.6,2.41,54990,24
20TDS0AC00,327,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,15.6,1.71,71999,19
ASU-M3ATE,1535,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,1024,15.6,2.3,57500,20
ASU-G1SPC,1536,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.82,37990,47
ICC-D585017WIN8,156,Intel Core i3 (10th Gen),UHD,0,8,SSD,512,15.6,1.61,36000,7
ASU-MZCG6,1537,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,16.6,2.33,102849,49
ASU-N0NIZ,1538,Intel Core i3 (11th Gen),Integrated,0,16,SSD,512,14.0,1.64,34999,14
ASU-7XI6J,1539,Intel Core i3 (11th Gen),UHD,0,8,HDD,1024,15.6,1.69,30790,46
ACE-8K21H,1540,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,15.6,1.7,48499,12
D560506WIN9BE,34,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,256,15.6,1.63,48499,44
ASU-IBP5P,1541,Intel Core i3 (11th Gen),Integrated,0,8,SSD,512,15.6,1.68,31990,49
ASU-D4QC6,1542,Intel Core i3 (13th Gen),UHD,0,8,SSD,512,16.0,2.16,39990,3
20V9A05EIH,328,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,15.0,1.84,59990,38
805X2PA,1543,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.25,68600,39
87B79PA,1544,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",4,16,SSD,512,15.6,1.65,64128,24
3E3R6PA,1545,AMD Hexa-Core Ryzen 5,"GeForce RTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.61,61999,24
ASU-QU6EW,1546,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.08,82900,41
82KB00EVIN,668,Intel Core i3 (11th Gen),UHD,0,4,SSD,256,15.0,1.86,32990,46
77S54PA,1547,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,14.0,1.4,75590,41
6D4K8PA,1548,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.91,74490,31
ASU-J7SRK,1549,Intel Core i3 (13th Gen),UHD,0,8,SSD,512,15.6,1.66,39990,5
ASU-X1YXD,1550,Intel Core i3 (10th Gen),Integrated,0,8,SSD,512,14.0,1.44,33990,3
7Q6Z3PA,1551,Intel Core i5 (13th Gen),Iris Xe,0,8,SSD,512,15.6,1.65,54999,26
D560790WIN9BE,1003,AMD Quad-Core Ryzen 5,Integrated,0,8,SSD,512,15.6,1.89,48990,33
83BF000UIN,1552,Intel Core i5 (12th Gen),UHD,0,16,SSD,512,14.0,1.36,61990,44
7Q6Z2PA,1553,Intel Core i5 (13th Gen),Iris Xe,0,8,SSD,512,15.6,1.75,52290,43
82XV00F7IN,283,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,16,SSD,512,15.6,2.26,87890,37
HP-L18AO,1554,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.67,35490,12
MSI-3YF0W,1555,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,SSD + HDD,1280,15.6,2.04,76990,13
ASU-U9ECE,1556,Intel Core i7 (12th Gen),Iris Xe,0,16,SSD,512,14.0,1.42,77999,36
D560331WIN9S,215,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,15.6,1.68,30535,22
82KDA01EIH,1457,AMD Quad-Core Ryzen 3,Radeon,0,8,SSD,512,15.6,1.65,32999,3
ASU-VXSUX,1557,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,17.3,2.33,110064,49
ASU-TTPVM,1558,Intel Core i3 (10th Gen),UHD,0,8,SSD,256,14.1,1.32,31390,5
LAV-9FXQ1,1559,Intel Atom Quad-Core,HD Graphics,0,2,SSD,32,14.1,1.31,14999,8
918A8PA,1560,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,SSD,1024,15.6,2.48,72629,48
ASU-X8FPD,1561,AMD Octa-Core Ryzen 7,Radeon,0,16,SSD,512,14.0,1.5,69990,49
82N3000DHA,1562,Intel Celeron Dual-Core,UHD,0,4,SSD,128,11.6,1.08,29800,19
21E3S04W00,427,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,14.0,1.37,73990,47
7C273PA,1563,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,14.0,1.45,54490,39
4J0X8PA,1564,AMD Hexa-Core Ryzen 5,"GeForce MX450 GPU, 2 GB",2,16,SSD,512,14.0,1.53,65899,49
XIA-TBD86,1565,Intel Core i5 (12th Gen),UHD,0,16,SSD,512,14.0,1.38,77752,23
82SB00M6IN,652,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 6 GB",6,16,SSD,512,15.6,2.0,64990,27
440L4PA,1566,AMD Quad-Core Ryzen 5,Radeon,0,8,SSD,512,14.0,1.36,41279,31
6H2F4PA,1567,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,14.0,1.4,74990,27
D560812WIN9S,524,Intel Core i5 (11th Gen),"GeForce MX 450 GPU, 2 GB",2,8,SSD,512,15.6,1.78,74999,3
D560798WIN9BE,1003,AMD Quad-Core Ryzen 3,Integrated,0,8,SSD + HDD,1280,15.6,1.73,37500,22
XIA-FBO81,1568,Intel Core i5 (12th Gen),GeForce MX550,0,16,SSD,512,14.0,1.5,84104,3
MSI-N7SYY,1569,AMD Octa-Core Ryzen 7,Radeon,0,8,SSD,512,15.6,1.93,41990,20
82L3009LIN,1570,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.63,69989,11
D560842WIN9B,34,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.62,39490,12
ASU-5XCQO,1571,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.44,40990,36
20V9A05HIH,328,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.0,1.85,60527,22
7K0C1PA,1572,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",4,8,SSD,512,15.6,1.62,54990,49
6G9R1PA,490,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.78,31298,18
81H55PA,1573,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.73,48500,27
ASU-03G7X,1574,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.6,1.63,62990,36
D560707WIN9S,1003,AMD Dual-Core Ryzen 3,Radeon,0,8,SSD,256,15.6,1.79,38307,42
MSI-X9OEC,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.03,84990,44
20TDS0A000,327,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,15.6,1.62,70000,23
21JFA00BIN,364,AMD Octa-Core Ryzen 7,Radeon,0,8,SSD,512,15.6,1.76,42990,31
ZEB-QLR52,1575,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.78,22990,36
FUJ-TZDCQ,1576,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,13.3,1.21,69990,41
82C4A00NIH,475,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,14.0,1.49,38800,2
7P6Z8PA,1577,Intel Core i3 (13th Gen),Integrated,0,8,SSD,512,15.6,1.91,39990,36
ASU-MO2NX,1578,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,15.6,1.69,33990,25
FUJ-IU05T,1579,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,13.3,1.2,73990,23
82LN00R9IN,1580,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.82,38987,36
82SF008WIN,306,Intel Core i7 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.8,87990,4
796Z3PAP,214,AMD Dual-Core Ryzen 3,Radeon,0,8,SSD,512,14.0,1.6,25990,25
ASU-G6ZWG,1581,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.68,73500,39
ASU-CU8S7,1582,Intel Core i9 (13th Gen),Iris Xe,0,16,SSD,512,16.0,2.25,79990,43
D552171WIN9D,264,Intel Core i3 (10th Gen),UHD,0,8,SSD,512,14.0,1.58,39700,33
726X6PA,1583,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,13.3,1.45,73699,31
MSI-5ODSK,1584,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,1024,15.6,2.44,89490,26
82HS0159IN,1281,Intel Core i7 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.31,83500,30
ASU-8IO1I,1585,Intel Core i9 (13th Gen),Iris Xe,0,16,SSD,512,16.0,2.34,94990,29
82JQ010EIN,1586,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,16.0,2.39,102990,22
6L0K9PA,1587,Intel Core i5 (12th Gen),Iris Xe Graphics,0,16,SSD,512,13.3,1.29,95029,15
832T7PA,1588,Intel Pentium Quad-Core,UHD,0,8,SSD,512,14.0,1.44,29799,3
D560465WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.57,72499,4
ASU-O5UR5,1589,Intel Core i9 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,16.0,2.4,99990,32
MSI-I2NAY,1590,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,17.3,2.46,86926,6
OIN353034011RINS1M,517,Intel Core i5 (13th Gen),Integrated,0,8,SSD,512,15.6,1.88,53490,48
81WD0141IN,1415,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,14.0,1.33,33990,11
OIN353034071RINS1M,517,Intel Core i5 (13th Gen),Integrated,0,16,SSD,512,15.6,1.79,58990,42
IN3530RMD8W001ORS1,517,Intel Core i5 (13th Gen),UHD,0,16,SSD,1024,15.6,1.95,61990,39
ASU-WMA6Z,1591,Intel Core i3 (11th Gen),UHD,0,4,SSD,256,14.0,1.31,30999,26
D560648WIN9S,34,Intel Core i3 (11th Gen),UHD,0,8,SSD + HDD,1280,15.6,1.66,42999,40
724X2EA,702,Intel Core i3 (12th Gen),Iris Xe,0,8,SSD,256,15.6,1.62,32990,1
ACE-X6WBQ,136,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.52,63999,28
MSI-1IPTT,1592,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.29,55990,3
ASU-DMBI9,1593,Intel Core i9 (13th Gen),Iris Xe,0,16,SSD,1024,15.6,1.81,100639,37
VAI-3OZSW,1594,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,0,8,SSD,512,15.6,1.68,45042,4
6G9R3PA,529,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.65,50990,36
ASU-G13XC,1595,AMD Hexa-Core Ryzen 5,Radeon,0,16,SSD,1024,16.0,2.16,53990,9
ASU-AWE4G,1596,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,512,15.6,2.27,109990,17
ASU-WPJ7R,323,Intel Core i3 (11th Gen),Integrated,0,8,SSD,512,15.6,1.67,33800,1
D560764WIN9S,146,AMD Quad-Core Ryzen 3,Radeon,0,8,SSD,512,15.6,1.69,40500,16
ASU-3J5GY,1597,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,1024,16.0,2.29,49990,48
ASU-9QULO,331,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.7,53990,17
81H59PA,1598,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",4,16,SSD,512,16.1,2.93,58990,44
82VG00EWIN,1599,AMD Quad-Core Ryzen 5,Radeon 610M,0,8,SSD,512,15.6,1.62,35999,17
ASU-P6C9M,1600,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,15.6,1.87,34250,25
MSI-DRIEO,1601,Intel Core i7 (10th Gen),"Geforce MX330 GPU, 2 GB",2,16,SSD,512,14.0,1.39,66047,44
6F9T7PA,1602,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.59,50941,12
D560384WIN9S,1520,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.4,63999,43
ASU-ZGKIN,1603,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",6,16,SSD,512,15.6,2.26,90890,39
IN3530XCMNV001ORS1,517,Intel Core i3 (13th Gen),UHD,0,8,SSD,1024,15.6,1.68,47999,37
82JK00GCIN,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.45,83490,36
67V61PA,1604,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,15.6,1.64,61990,45
6K9C5PA,1605,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,14.0,1.48,64990,6
ASU-XPP04,1606,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.65,63890,26
841W6PA,693,AMD Dual-Core Ryzen 3,Radeon,0,8,SSD,512,15.6,1.66,25499,32
ASU-D7ZDI,1607,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,15.6,1.68,49990,11
832Q9PA,1608,Intel Core i5 (13th Gen),Iris Xe,0,16,SSD,512,15.6,1.86,65500,31
ASU-BBT3A,1609,Intel Core i5 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.88,75740,44
20YES00200,427,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,14.0,1.63,46540,27
ASU-03AKS,1610,Intel Core i5 (13th Gen),Iris Xe,0,16,SSD,512,15.6,1.8,83869,10
ASU-Y4SGR,1611,Intel Core i5 (13th Gen),Iris Xe,0,16,SSD,1024,15.6,1.9,91880,1
832Q8PA,1612,Intel Core i5 (13th Gen),Iris Xe,0,8,SSD,512,15.6,1.8,61490,32
ASU-51HLW,1613,AMD Hexa-Core Ryzen 5 Processor,Radeon Graphics,0,8,SSD,512,14.0,1.47,57490,47
D560695WIN9S,304,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.6,1.62,74999,1
21A4A09UIH,301,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.63,42990,46
ASU-DY008,1614,AMD Quad-Core Ryzen 5,Radeon,0,16,SSD,512,15.6,1.82,51981,27
6D9T4PA,1615,AMD Octa-Core Ryzen 7,Radeon,0,16,SSD,512,14.0,1.34,74104,44
67U40PA,214,AMD Quad-Core Ryzen 5,Radeon,0,8,SSD,512,14.0,1.4,30890,29
533U2PA,1616,Intel Core i7 (11th Gen),Integrated Iris Xe,0,16,SSD,512,14.0,1.62,74990,10
6Q121PA,1617,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.4,37800,45
82K201UNIN,1510,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,15.6,2.19,83411,24
ASU-HKPR8,1618,AMD Quad-Core Ryzen 5,Radeon,0,16,SSD,512,15.6,1.71,43990,4
82XX007KIN,451,AMD Hexa-Core Ryzen 5,Radeon,0,16,SSD,512,14.0,1.53,59990,5
82KDA012IH,190,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.75,33990,33
7J035AA,235,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,256,15.6,1.66,38999,44
D560789WIN9S,146,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.75,48500,20
82KBA01TIH,190,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,15.6,1.93,46990,35
7L034PA,1619,AMD Quad-Core Ryzen 5,Radeon,0,16,SSD,512,15.6,1.79,44990,37
ACE-14NZ3,357,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.31,65490,26
82K101EEIN-V2,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.31,64500,9
SAM-TOW20,1620,Intel Core 5 (Series 1),,0,8,SSD,512,15.6,1.73,70990,18
ASU-VXTQ3,1621,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,1024,15.6,2.32,92990,50
ASU-EDYRM,1622,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,16,SSD,512,16.0,2.7,64990,20
MSI-HRJ3T,1623,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,SSD,512,15.6,2.22,79990,43
MSI-52W3R,1624,Intel Core i7 (13th Gen),Iris Xe,0,8,SSD,512,15.6,1.91,64990,50
ASU-GSE7G,1625,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",4,8,SSD,512,16.0,3.17,66990,16
SAM-C975V,1626,Intel Core 5 (Series 1),,0,16,SSD,512,15.6,1.8,75990,42
INF-T16UY,496,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",8,32,SSD,1024,16.0,2.78,99990,21
ACE-4ZZIW,168,AMD Dual-Core Athlon,Radeon,0,8,SSD,256,14.0,1.5,27690,37
D560918WIN9S,310,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,14.0,1.44,75999,30
82XE0072IN,306,AMD Octa-Core Ryzen 7,Radeon,0,16,SSD,512,14.0,1.4,61190,42
MSI-5NXHN,1627,Intel Core i5 (13th Gen),Iris Xe,0,8,SSD,512,15.6,1.83,48990,25
82SF004XIN,306,Intel Core i7 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.82,81990,41
ACE-I5O3V,1628,Intel Celeron Dual-Core,UHD,0,8,SSD,128,11.6,1.22,16990,36
D560897WIN9S,3,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.56,152097,31
MSI-MO8L0,1629,Intel Core i5 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,512,15.6,2.43,92359,4
82KBA002IH,190,Intel Core i3 (11th Gen),UHD,0,4,SSD,256,15.0,1.76,32990,18
MSI-NCPR1,1630,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.65,49990,22
82KB00F0IN,190,Intel Core i5 (11th Gen),UHD,0,8,SSD,512,15.0,1.88,43990,39
ICC-D585042WIN8,1631,AMD Dual-Core Athlon,Radeon,0,8,SSD,256,15.6,1.6,33490,25
D560675WIN9BE,34,Intel Core i3 (10th Gen),UHD,0,8,SSD + HDD,1280,15.6,1.72,42499,6
MSI-1VUMT,1632,Intel Core i5 (13th Gen),Iris Xe,0,8,SSD,512,14.0,1.46,46990,45
81Y401BHIN,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.71,59990,49
ASU-M6TJ4,1633,Intel Core i3 (11th Gen),UHD,0,8,SSD,256,15.6,1.67,32999,14
D560885WIN9S,69,Intel Core i5 (12th Gen),UHD,0,8,SSD,512,15.6,1.75,47999,38
FUJ-BBGJJ,1634,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,13.3,1.31,83590,11
832R1PA,1635,Intel Celeron Dual-Core,UHD,0,8,SSD,512,15.6,1.67,28890,19
SAM-WOEE2,1636,Intel Core i7 (12th Gen),Iris Xe,0,16,SSD,512,15.6,1.83,124990,46
ACE-MQDH7,1637,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,SSD + HDD,1040,15.6,1.72,52891,5
6E3Z0PA,235,AMD Dual-Core Ryzen 3,Radeon,0,8,SSD,512,15.6,1.94,25499,42
D560629WIN9S,53,Intel Core i7 (11th Gen),Iris Xe,0,16,SSD,512,14.0,1.53,89999,15
21E3S0AV00,427,Intel Core i3 (12th Gen),UHD,0,8,SSD,512,14.0,1.46,47490,12
82TSA01KIH,1638,Intel Core i3 (12th Gen) Processor,UHD,0,8,SSD,512,14.0,1.44,30990,48
ASU-2VL52,1639,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,17.3,2.29,64990,3
ACE-2DZN1,1309,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,SSD + HDD,1040,15.6,1.63,52891,11
82SA00B2IN,196,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,512,16.0,3.01,96698,1
82H801LHIN,103,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.68,37299,44
D560779WIN9S-V2,310,Intel Core i7 (12th Gen),"GeForce MX550 GPU, 2 GB",2,16,SSD,512,14.0,1.38,103990,21
7M657PA,702,Intel Core i3 (12th Gen),Iris Xe,0,8,SSD,512,15.6,1.8,33990,26
82FJ009JIH,252,AMD Dual-Core Athlon,Integrated,0,4,HDD,1024,14.0,1.47,21550,3
ASU-1ZA6O,1640,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,15.6,1.74,57591,35
LG-WZQZP,1641,Intel Core i7 (12th Gen),Iris Xe,0,16,SSD,1024,17.0,1.01,177000,42
ASU-HVEB9,1642,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD + HDD,1280,15.6,1.87,64990,22
82KB00EYIN,190,Intel Core i5 (11th Gen),UHD,0,8,SSD,256,15.0,1.63,43990,2
MSI-4HDBV,1643,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,SSD,512,15.6,2.7,72990,46
ACE-FKVPR,417,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,14.0,1.61,45990,47
MSI-L18HM,1644,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 8 GB",8,16,SSD,1024,17.3,2.53,135875,8
6H5W0PA,1645,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,512,16.1,2.67,115900,8
D552306WIN9BE,248,AMD Hexa-Core Ryzen 5,Radeon,0,8,SSD,512,14.0,1.41,49490,41
ASU-WSTL9,1646,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,SSD,512,14.0,1.13,89990,30
ACE-60LU7,894,Intel Core i5 (13th Gen),Iris Xe,0,16,SSD,512,15.6,1.94,58990,27
