SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
ASU-7FMV,1532,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.83,33800,3
7Z1H8PA,1533,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.76,56490,24
ACE-YU3I,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.18,56990,23
BOHRM-WDQ9CHNE,1534,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,15.6,1.76,39990,23
82FG013WIN,141,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.72,61290,34
ACE-R1XG,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.26,56990,8
ACE-07EH,17,Intel Core i5 (13th Gen) Processor,"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.38,54990,25
20TDS0AC00,327,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.9,71999,46
ASU-BA3L,1535,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.71,57500,3
ASU-P852,1536,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.64,37990,48
ICC-D585017WIN8,156,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.64,36000,33
ASU-LII9,1537,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.6,2.44,102849,29
ASU-GC82,1538,Intel Core i3 (11th Gen),Integrated,16,512 GB SSD Storage,14.0,1.44,34999,18
ASU-1GA6,1539,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.73,30790,18
ACE-HQP3,1540,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.67,48499,24
D560506WIN9BE,34,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage,15.6,1.61,48499,27
ASU-YO1X,1541,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.75,31990,10
ASU-JED0,1542,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,16.0,1.94,39990,8
20V9A05EIH,328,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.0,1.9,59990,42
805X2PA,1543,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.39,68600,10
87B79PA,1544,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",16,512 GB SSD Storage,15.6,1.69,64128,32
3E3R6PA,1545,AMD Hexa-Core Ryzen 5,"GeForce RTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.68,61999,28
ASU-PGT7,1546,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.36,82900,27
82KB00EVIN,668,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,1.8,32990,11
77S54PA,1547,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.53,75590,7
6D4K8PA,1548,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.66,74490,49
ASU-I8D8,1549,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,1.84,39990,19
ASU-WCIV,1550,Intel Core i3 (10th Gen),Integrated,8,512 GB SSD Storage,14.0,1.57,33990,28
7Q6Z3PA,1551,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.78,54999,20
D560790WIN9BE,1003,AMD Quad-Core Ryzen 5,Integrated,8,512 GB SSD Storage,15.6,1.85,48990,31
83BF000UIN,1552,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,1.49,61990,28
7Q6Z2PA,1553,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.68,52290,40
82XV00F7IN,283,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,15.6,2.13,87890,4
HP-WLYT,1554,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.65,35490,16
MSI-HG0E,1555,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.18,76990,11
ASU-PPD5,1556,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.53,77999,7
D560331WIN9S,215,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.81,30535,35
82KDA01EIH,1457,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.63,32999,42
ASU-MO3N,1557,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,3.17,110064,5
ASU-X3PD,1558,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.1,1.4,31390,28
LAV-MLG0,1559,Intel Atom Quad-Core,HD Graphics,2,32 GB SSD Storage,14.1,1.43,14999,8
918A8PA,1560,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.25,72629,44
ASU-9M4A,1561,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,1.64,69990,19
82N3000DHA,1562,Intel Celeron Dual-Core,UHD,4,128 GB SSD Storage,11.6,1.19,29800,42
21E3S04W00,427,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.64,73990,9
7C273PA,1563,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.56,54490,17
4J0X8PA,1564,AMD Hexa-Core Ryzen 5,"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.64,65899,12
XIA-BYHA,1565,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,14.0,1.31,77752,36
82SB00M6IN,652,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.26,64990,4
440L4PA,1566,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.5,41279,25
6H2F4PA,1567,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.38,74990,21
D560812WIN9S,524,Intel Core i5 (11th Gen),"GeForce MX 450 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.7,74999,46
D560798WIN9BE,1003,AMD Quad-Core Ryzen 3,Integrated,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.94,37500,45
XIA-MPQR,1568,Intel Core i5 (12th Gen),GeForce MX550,16,512 GB SSD Storage,14.0,1.56,84104,27
MSI-JLWV,1569,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,1.82,41990,1
82L3009LIN,1570,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.32,69989,18
D560842WIN9B,34,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.69,39490,41
ASU-UJ41,1571,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.49,40990,39
20V9A05HIH,328,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.0,1.74,60527,34
7K0C1PA,1572,AMD Hexa-Core Ryzen 5,"Radeon RX 6500M GPU, 4 GB",8,512 GB SSD Storage,15.6,1.92,54990,31
6G9R1PA,490,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.92,31298,3
81H55PA,1573,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.65,48500,16
ASU-DDRW,1574,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.85,62990,8
D560707WIN9S,1003,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.74,38307,20
MSI-HSJG,285,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.08,84990,38
20TDS0A000,327,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.69,70000,21
21JFA00BIN,364,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,15.6,1.73,42990,36
ZEB-97C1,1575,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.86,22990,35
FUJ-FMYR,1576,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.39,69990,21
82C4A00NIH,475,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.58,38800,30
7P6Z8PA,1577,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.9,39990,21
ASU-Y8XT,1578,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.86,33990,2
FUJ-XIXG,1579,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.27,73990,20
82LN00R9IN,1580,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.87,38987,37
82SF008WIN,306,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.91,87990,27
796Z3PAP,214,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,14.0,1.58,25990,48
ASU-IAEC,1581,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.69,73500,22
ASU-P64N,1582,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.03,79990,29
D552171WIN9D,264,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.38,39700,19
726X6PA,1583,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,13.3,1.44,73699,46
MSI-1SF3,1584,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.64,89490,2
82HS0159IN,1281,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.48,83500,27
ASU-YRXG,1585,Intel Core i9 (13th Gen),Iris Xe,16,512 GB SSD Storage,16.0,2.0,94990,42
82JQ010EIN,1586,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.0,2.68,102990,9
6L0K9PA,1587,Intel Core i5 (12th Gen),Iris Xe Graphics,16,512 GB SSD Storage,13.3,1.18,95029,38
832T7PA,1588,Intel Pentium Quad-Core,UHD,8,512 GB SSD Storage,14.0,1.43,29799,20
D560465WIN9S,53,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.57,72499,46
ASU-4SOJ,1589,Intel Core i9 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,2.35,99990,39
MSI-1O2S,1590,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,3.72,86926,48
OIN353034011RINS1M,517,Intel Core i5 (13th Gen),Integrated,8,512 GB SSD Storage,15.6,1.77,53490,40
81WD0141IN,1415,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.31,33990,29
OIN353034071RINS1M,517,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,15.6,1.68,58990,34
IN3530RMD8W001ORS1,517,Intel Core i5 (13th Gen),UHD,16,1024 GB SSD Storage,15.6,1.94,61990,20
ASU-XS5T,1591,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,14.0,1.45,30999,48
D560648WIN9S,34,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.77,42999,21
724X2EA,702,Intel Core i3 (12th Gen),Iris Xe,8,256 GB SSD Storage,15.6,1.64,32990,14
ACE-1XRF,136,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.72,63999,39
MSI-JJSE,1592,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.25,55990,4
ASU-X9WE,1593,Intel Core i9 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.92,100639,24
VAI-3FJR,1594,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,8,512 GB SSD Storage,15.6,1.93,45042,35
6G9R3PA,529,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.64,50990,31
ASU-A18Z,1595,AMD Hexa-Core Ryzen 5,Radeon,16,1024 GB SSD Storage,16.0,2.04,53990,43
ASU-9CDM,1596,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.09,109990,7
ASU-6SY6,323,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,15.6,1.71,33800,47
D560764WIN9S,146,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.76,40500,17
ASU-M428,1597,AMD Hexa-Core Ryzen 5,Radeon,8,1024 GB SSD Storage,16.0,2.23,49990,45
ASU-AZL2,331,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.63,53990,12
81H59PA,1598,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,16.1,2.42,58990,16
82VG00EWIN,1599,AMD Quad-Core Ryzen 5,Radeon 610M,8,512 GB SSD Storage,15.6,1.73,35999,26
ASU-HXQT,1600,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.75,34250,45
MSI-1PXY,1601,Intel Core i7 (10th Gen),"Geforce MX330 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.3,66047,8
6F9T7PA,1602,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.01,50941,2
D560384WIN9S,1520,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.45,63999,12
ASU-BWWY,1603,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.74,90890,6
IN3530XCMNV001ORS1,517,Intel Core i3 (13th Gen),UHD,8,1024 GB SSD Storage,15.6,1.74,47999,10
82JK00GCIN,1531,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.02,83490,4
67V61PA,1604,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.76,61990,45
6K9C5PA,1605,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.59,64990,12
ASU-ENH1,1606,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.82,63890,5
841W6PA,693,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.87,25499,9
ASU-5DGN,1607,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.7,49990,46
832Q9PA,1608,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.87,65500,21
ASU-3RNI,1609,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.82,75740,26
20YES00200,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.37,46540,48
ASU-ZYW1,1610,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.85,83869,38
ASU-9O45,1611,Intel Core i5 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.78,91880,23
832Q8PA,1612,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.68,61490,3
ASU-A4LL,1613,AMD Hexa-Core Ryzen 5 Processor,Radeon Graphics,8,512 GB SSD Storage,14.0,1.31,57490,11
D560695WIN9S,304,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.64,74999,10
21A4A09UIH,301,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.8,42990,42
ASU-2PP5,1614,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.9,51981,14
6D9T4PA,1615,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,1.39,74104,17
67U40PA,214,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.59,30890,47
533U2PA,1616,Intel Core i7 (11th Gen),Integrated Iris Xe,16,512 GB SSD Storage,14.0,1.56,74990,45
6Q121PA,1617,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.61,37800,47
82K201UNIN,1510,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.67,83411,42
ASU-EEUH,1618,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.72,43990,38
82XX007KIN,451,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,1.53,59990,5
82KDA012IH,190,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.93,33990,50
7J035AA,235,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,15.6,1.71,38999,40
D560789WIN9S,146,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.66,48500,11
82KBA01TIH,190,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.82,46990,11
7L034PA,1619,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.73,44990,34
ACE-YE3P,357,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.05,65490,24
82K101EEIN-V2,18,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.75,64500,2
SAM-LPRS,1620,Intel Core 5 (Series 1),,8,512 GB SSD Storage,15.6,1.92,70990,22
ASU-J2J9,1621,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.03,92990,50
ASU-X8AH,1622,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,16.0,2.43,64990,39
MSI-E3I7,1623,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.28,79990,27
MSI-MV73,1624,Intel Core i7 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.73,64990,16
ASU-SM82,1625,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,16.0,2.34,66990,7
SAM-B1YL,1626,Intel Core 5 (Series 1),,16,512 GB SSD Storage,15.6,1.91,75990,2
INF-BPPI,496,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",32,1024 GB SSD Storage,16.0,2.33,99990,27
ACE-RQYU,168,AMD Dual-Core Athlon,Radeon,8,256 GB SSD Storage,14.0,1.56,27690,33
D560918WIN9S,310,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.42,75999,24
82XE0072IN,306,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,1.39,61190,18
MSI-QWJY,1627,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.67,48990,6
82SF004XIN,306,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.74,81990,44
ACE-U1AZ,1628,Intel Celeron Dual-Core,UHD,8,128 GB SSD Storage,11.6,1.05,16990,11
D560897WIN9S,3,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.5,152097,22
MSI-T3XG,1629,Intel Core i5 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.31,92359,37
82KBA002IH,190,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,1.74,32990,18
MSI-4HC5,1630,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.29,49990,36
82KB00F0IN,190,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,15.0,1.62,43990,40
ICC-D585042WIN8,1631,AMD Dual-Core Athlon,Radeon,8,256 GB SSD Storage,15.6,1.76,33490,11
D560675WIN9BE,34,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.63,42499,19
MSI-96UV,1632,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.52,46990,21
81Y401BHIN,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.45,59990,24
ASU-ALZC,1633,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.61,32999,41
D560885WIN9S,69,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.66,47999,17
FUJ-UIET,1634,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.16,83590,28
832R1PA,1635,Intel Celeron Dual-Core,UHD,8,512 GB SSD Storage,15.6,1.88,28890,33
SAM-LB8W,1636,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.93,124990,34
ACE-7WLK,1637,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,1.86,52891,33
6E3Z0PA,235,AMD Dual-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.88,25499,29
D560629WIN9S,53,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.41,89999,30
21E3S0AV00,427,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.48,47490,50
82TSA01KIH,1638,Intel Core i3 (12th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,1.46,30990,22
ASU-7ITY,1639,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,17.3,2.99,64990,24
ACE-DEXX,1309,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,1.92,52891,6
82SA00B2IN,196,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,16.0,2.33,96698,4
82H801LHIN,103,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.78,37299,1
D560779WIN9S-V2,310,Intel Core i7 (12th Gen),"GeForce MX550 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.49,103990,47
7M657PA,702,Intel Core i3 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.94,33990,20
82FJ009JIH,252,AMD Dual-Core Athlon,Integrated,4,NO SSD + 1024 GB HDD Storage,14.0,1.53,21550,29
ASU-MHLC,1640,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.64,57591,30
LG-TELB,1641,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,17.0,2.78,177000,2
ASU-JRF9,1642,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.89,64990,19
82KB00EYIN,190,Intel Core i5 (11th Gen),UHD,8,256 GB SSD Storage,15.0,1.73,43990,37
MSI-RAMV,1643,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.66,72990,28
ACE-TPJ4,417,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.49,45990,34
MSI-FHZE,1644,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 8 GB",16,1024 GB SSD Storage,17.3,3.05,135875,28
6H5W0PA,1645,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,16.1,2.85,115900,37
D552306WIN9BE,248,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.5,49490,4
ASU-D4U3,1646,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.65,89990,38
ACE-CV50,894,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.61,58990,21
689T5PA,33,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.43,47990,17
ASU-Y8AN,1647,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.77,57500,25
ASU-CGGR,1648,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.13,99000,38
E1504FA-LK545WS,1649,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.9,50990,4
HP-CYWA,1650,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,16.1,2.62,65538,25
ASU-BHLH,1651,Intel Pentium Quad-Core,UHD,8,256 GB SSD Storage,14.0,1.32,30500,26
APP-TM1S,1652,Apple M2 Pro,M2 Pro,16,512 GB SSD Storage,14.2,1.57,199900,14
ASU-EZLE,1653,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,3.91,73990,48
D560473WIN9B,533,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.71,78900,17
ASU-86D1,1654,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,1.23,116288,31
MSI-SVWD,1655,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,17.3,3.87,106178,28
82H802FAIN,114,Intel Core i3 (11th Gen),Integrated,8,256 GB SSD Storage,15.6,1.8,39990,19
MSI-DWYO,1656,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.34,33885,47
MSI-SNI6,1657,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,17.3,2.89,116990,20
ACE-7JTG,1658,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.55,45900,49
ACE-4OJ9,993,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.24,48990,8
ASU-26CU,1659,Intel Core i5 (12th Gen),Integrated,16,512 GB SSD Storage,14.0,1.4,71990,31
ASU-19RO,1660,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,3.43,138911,13
D560661WIN9S,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.69,72380,19
ACE-HRLA,414,Intel Celeron Dual-Core,UHD,4,256 GB SSD Storage,14.0,1.48,34990,21
ASU-NQC1,1661,3.0 Ghz Processor,"Geforce RTX 2060 with Max-Q Design GPU, 6 GB",16,1024 GB SSD Storage,14.0,1.91,148949,31
ASU-R36J,1662,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.76,43400,32
